engine_capacity,cylinder,horse_power,top_speed,seats,brand,country,price,year
3.0,6,335,250.0,5,jaguar,bahrain,107590.0,2021
5.0,8,471,270.0,4,lexus,bahrain,108385.0,2021
3.0,6,367,250.0,5,mercedes-benz,bahrain,109445.0,2021
4.4,8,462,250.0,5,bmw,bahrain,78000.0,2021
5.0,8,375,210.0,5,land-rover,bahrain,108385.0,2021
5.0,8,471,270.0,4,lexus,bahrain,125212.5,2021
3.5,6,354,250.0,4,lexus,bahrain,108385.0,2021
3.0,6,330,264.0,4,porsche,bahrain,96918.45,2021
3.0,6,335,250.0,5,jaguar,bahrain,111300.0,2021
3.0,8,320,250.0,5,bmw,bahrain,107325.0,2021
3.0,6,320,250.0,4,bmw,bahrain,108650.0,2021
3.0,6,326,250.0,5,bmw,bahrain,108650.0,2021
3.0,6,375,209.0,5,land-rover,bahrain,116600.0,2021
3.0,6,335,210.0,5,land-rover,bahrain,115275.0,2021
3.0,6,397,275.0,2,jaguar,bahrain,116600.0,2021
4.4,8,450,250.0,4,bmw,bahrain,119250.0,2021
5.5,8,557,250.0,5,mercedes-benz,bahrain,116600.0,2021
4.4,8,450,250.0,4,bmw,bahrain,119250.0,2021
3.4,6,350,280.0,4,porsche,bahrain,132388.69999999998,2021
3.0,6,325,265.0,4,porsche,bahrain,102414.55,2021
5.7,8,362,220.0,8,lexus,bahrain,115275.0,2021
3.0,6,450,308.0,4,porsche,bahrain,128700.0,2021
3.0,6,385,289.0,2,porsche,bahrain,132388.69999999998,2021
4.0,8,700,250.0,4,mercedes-benz,bahrain,115275.0,2021
3.0,6,375,210.0,5,land-rover,bahrain,113420.0,2021
3.0,6,320,250.0,4,bmw,bahrain,116600.0,2021
5.0,8,380,250.0,5,jaguar,bahrain,113685.0,2021
3.0,6,325,265.0,4,porsche,bahrain,116136.25,2021
5.7,8,362,220.0,8,lexus,bahrain,125875.0,2021
3.0,6,335,209.0,5,land-rover,bahrain,121900.0,2021
4.0,8,560,250.0,5,audi,bahrain,126670.0,2021
5.0,8,545,300.0,2,jaguar,bahrain,124285.0,2021
3.0,6,400,225.0,5,land-rover,bahrain,101381.20000000001,2022
3.0,6,430,285.0,5,maserati,bahrain,137800.0,2021
3.0,6,450,306.0,4,porsche,bahrain,128700.0,2021
5.5,8,585,250.0,5,mercedes-benz,bahrain,125875.0,2021
3.0,6,410,285.0,5,maserati,bahrain,144425.0,2021
3.0,6,450,306.0,2,porsche,bahrain,128700.0,2021
4.7,8,455,250.0,2,mercedes-benz,bahrain,120045.0,2021
3.0,6,375,209.0,5,land-rover,bahrain,125345.0,2021
2.9,6,462,278.0,4,porsche,bahrain,116128.3,2021
3.8,6,400,280.0,4,porsche,bahrain,155451.65,2021
4.7,8,455,250.0,5,mercedes-benz,bahrain,130645.0,2021
4.4,8,450,250.0,4,bmw,bahrain,132500.0,2021
5.0,8,510,250.0,5,jaguar,bahrain,129585.0,2021
5.0,8,525,250.0,5,land-rover,bahrain,126935.0,2021
5.0,8,490,300.0,2,jaguar,bahrain,129585.0,2021
4.4,8,450,250.0,4,bmw,bahrain,127200.0,2021
5.0,8,470,250.0,5,jaguar,bahrain,129585.0,2021
3.0,6,450,304.0,2,porsche,bahrain,128700.0,2021
5.0,8,570,300.0,5,jaguar,bahrain,130380.0,2021
4.0,8,520,250.0,5,audi,bahrain,126670.0,2021
3.0,6,335,250.0,5,jaguar,bahrain,130380.0,2021
4.4,8,450,250.0,5,bmw,bahrain,132500.0,2021
5.0,8,550,300.0,2,jaguar,bahrain,133295.0,2021
4.0,8,612,250.0,5,mercedes-benz,bahrain,135150.0,2021
4.0,8,469,304.0,2,mercedes-benz,bahrain,134355.0,2021
2.9,6,462,278.0,4,porsche,bahrain,129850.0,2021
5.0,8,520,250.0,5,land-rover,bahrain,138860.0,2021
4.4,8,450,250.0,4,bmw,bahrain,135150.0,2021
5.0,8,520,225.0,5,land-rover,bahrain,137800.0,2021
4.0,8,600,305.0,5,audi,bahrain,51220.0,2021
5.0,8,465,250.0,5,jaguar,bahrain,135150.0,2021
4.0,8,469,250.0,5,mercedes-benz,bahrain,137270.0,2021
4.7,8,420,290.0,2,aston-martin,bahrain,133825.0,2021
4.4,8,450,250.0,4,bmw,bahrain,139125.0,2021
4.0,8,476,302.0,2,mercedes-benz,bahrain,139125.0,2021
4.7,8,420,290.0,2,aston-martin,bahrain,136475.0,2021
5.0,8,545,300.0,5,jaguar,bahrain,135150.0,2021
4.7,8,430,305.0,2,aston-martin,bahrain,139125.0,2021
4.4,8,600,250.0,5,bmw,bahrain,147075.0,2021
4.7,8,430,305.0,2,aston-martin,bahrain,143100.0,2021
5.0,8,525,225.0,5,land-rover,bahrain,149460.0,2021
5.2,10,540,323.0,2,audi,bahrain,150785.0,2021
3.8,6,475,315.0,2,porsche,bahrain,155081.33333333334,2021
5.0,8,520,225.0,5,land-rover,bahrain,144690.0,2021
0.0,8,5050,305.0,2,aston-martin,bahrain,147075.0,2021
4.7,8,420,290.0,2,aston-martin,bahrain,144425.0,2021
4.7,8,430,305.0,2,aston-martin,bahrain,143100.0,2021
5.0,8,585,250.0,7,mercedes-benz,bahrain,142570.0,2021
4.0,8,605,305.0,5,audi,bahrain,142040.0,2021
4.7,8,430,305.0,2,aston-martin,bahrain,149725.0,2021
4.7,8,430,305.0,2,aston-martin,bahrain,145750.0,2021
5.0,8,550,300.0,2,jaguar,bahrain,142305.0,2021
4.0,8,605,250.0,5,audi,bahrain,153435.0,2021
4.4,8,617,250.0,5,bmw,bahrain,78000.0,2021
4.7,8,430,305.0,2,aston-martin,bahrain,154230.0,2021
4.0,8,469,250.0,4,mercedes-benz,bahrain,156085.0,2021
5.0,8,550,280.0,5,jaguar,bahrain,161385.0,2021
4.0,8,514,310.0,2,mercedes-benz,bahrain,155290.0,2021
5.0,8,575,280.0,5,land-rover,bahrain,154760.0,2021
4.7,8,430,305.0,2,aston-martin,bahrain,156350.0,2021
4.7,8,430,305.0,2,aston-martin,bahrain,153700.0,2021
5.0,8,572,322.0,2,jaguar,bahrain,156350.0,2021
3.8,8,580,326.0,5,maserati,bahrain,190800.0,2021
5.0,8,550,280.0,5,jaguar,bahrain,161385.0,2021
6.3,12,500,250.0,5,audi,bahrain,155025.0,2021
5.5,8,585,250.0,2,mercedes-benz,bahrain,153435.0,2021
5.0,8,525,225.0,5,land-rover,bahrain,155555.0,2021
4.4,8,560,250.0,4,bmw,bahrain,174900.0,2021
4.4,8,560,250.0,4,bmw,bahrain,185500.0,2021
5.0,8,525,225.0,5,land-rover,bahrain,169335.0,2021
4.0,8,612,250.0,5,mercedes-benz,bahrain,174635.0,2021
4.0,8,557,316.0,2,mercedes-benz,bahrain,172515.0,2021
4.0,8,576,318.0,2,mercedes-benz,bahrain,173045.0,2021
5.0,8,505,250.0,5,jaguar,bahrain,163505.0,2021
5.2,10,540,318.0,2,audi,bahrain,167215.0,2021
5.0,8,572,314.0,2,jaguar,bahrain,165360.0,2021
3.8,6,520,315.0,4,porsche,bahrain,192538.4,2021
3.8,6,520,315.0,4,porsche,bahrain,178819.35,2021
4.7,8,455,250.0,4,mercedes-benz,bahrain,166685.0,2021
5.0,8,525,250.0,4,land-rover,bahrain,174635.0,2021
6.0,12,530,250.0,4,mercedes-benz,bahrain,173045.0,2021
5.2,10,610,330.0,2,audi,bahrain,172780.0,2021
6.0,12,630,250.0,4,mercedes-benz,bahrain,209350.0,2021
4.0,8,612,250.0,4,mercedes-benz,bahrain,211735.0,2021
6.0,12,544,250.0,5,bmw,bahrain,198750.0,2021
4.0,8,460,292.0,4,porsche,bahrain,143582.3,2021
5.0,8,560,225.0,5,land-rover,bahrain,204050.0,2021
3.8,8,540,328.0,2,mclaren,bahrain,180725.0,2021
3.8,8,562,328.0,2,mclaren,bahrain,229466.66666666666,2021
3.8,6,560,318.0,4,porsche,bahrain,229285.94999999998,2021
1.5,3,570,250.0,4,bmw,bahrain,212000.0,2021
3.8,6,560,318.0,4,porsche,bahrain,215566.9,2021
4.0,8,601,250.0,4,mercedes-benz,bahrain,205375.0,2021
3.8,8,562,333.0,2,mclaren,bahrain,203545.0,2021
6.6,12,585,250.0,5,bmw,bahrain,198750.0,2021
4.0,8,542,301.0,4,bentley,bahrain,265000.0,2021
4.4,8,560,250.0,4,bmw,bahrain,185500.0,2021
6.0,12,600,301.0,5,bentley,bahrain,267650.0,2021
6.0,8,542,318.0,4,bentley,bahrain,238500.0,2021
2.9,6,544,285.0,5,bentley,bahrain,286000.0,2021
6.0,12,630,250.0,5,mercedes-benz,bahrain,245920.0,2021
6.0,12,626,301.0,5,bentley,bahrain,325950.0,2021
5.0,8,560,225.0,5,land-rover,bahrain,247775.0,2021
6.0,12,630,250.0,2,mercedes-benz,bahrain,215180.0,2021
5.9,12,565,328.0,2,aston-martin,bahrain,222600.0,2021
5.9,12,565,330.0,2,aston-martin,bahrain,235850.0,2021
6.0,12,630,250.0,4,mercedes-benz,bahrain,232405.0,2021
4.0,8,542,290.0,5,bentley,bahrain,231080.0,2021
3.8,8,600,328.0,2,mclaren,bahrain,211900.0,2021
5.9,12,590,330.0,4,aston-martin,bahrain,242475.0,2021
5.9,12,577,323.0,4,aston-martin,bahrain,312700.0,2021
6.5,12,740,350.0,2,lamborghini,bahrain,424000.0,2021
6.8,12,571,250.0,5,rolls-royce,bahrain,315350.0,2021
5.9,12,580,323.0,2,aston-martin,bahrain,312700.0,2021
4.0,8,770,328.0,2,mclaren,bahrain,352450.0,2021
5.9,12,568,317.0,4,aston-martin,bahrain,336285.0,2021
6.8,12,571,250.0,4,rolls-royce,bahrain,353708.75,2021
6.6,12,624,250.0,4,rolls-royce,bahrain,371000.0,2021
6.0,12,567,314.0,4,bentley,bahrain,318000.0,2021
6.0,12,626,333.0,5,bentley,bahrain,344500.0,2021
4.0,8,770,328.0,2,mclaren,bahrain,325950.0,2021
6.0,12,592,328.0,2,aston-martin,bahrain,437250.0,2021
6.0,12,565,295.0,4,aston-martin,bahrain,328865.0,2021
6.0,12,565,295.0,4,aston-martin,bahrain,352450.0,2021
6.0,12,630,250.0,4,mercedes-benz,bahrain,273215.0,2021
1.8,4,140,190.0,5,honda,qatar,24299.730000000003,2021
1.8,4,140,190.0,5,honda,qatar,18899.73,2021
3.5,6,530,240.0,7,genesis,qatar,82350.0,2021
1.8,4,140,190.0,5,honda,qatar,28179.975,2021
2.7,6,542,173.0,5,ford,qatar,66702.82500000001,2021
2.3,4,420,173.0,4,ford,qatar,52797.825,2021
5.2,12,900,305.0,4,aston-martin,qatar,314646.93,2021
3.8,6,355,182.0,8,hyundai,qatar,48546.0,2021
3.8,6,355,182.0,8,hyundai,qatar,45468.0,2021
3.0,6,400,250.0,7,lincoln,qatar,53836.65,2021
1.8,4,121,190.0,5,toyota,qatar,25650.0,2021
1.8,4,121,190.0,5,toyota,qatar,22680.0,2021
2.0,4,168,200.0,5,toyota,qatar,20250.0,2021
1.6,4,121,190.0,5,toyota,qatar,19440.0,2021
1.6,4,121,190.0,5,toyota,qatar,21330.0,2021
2.5,4,170,190.0,5,volkswagen,qatar,28620.000000000004,2021
2.0,4,231,210.0,5,mg,qatar,24030.0,2021
2.0,4,155,181.0,5,kia,qatar,22140.0,2021
3.0,6,382,250.0,2,toyota,qatar,59400.00000000001,2021
2.0,4,231,210.0,5,mg,qatar,19980.0,2021
2.4,4,184,185.0,5,kia,qatar,22140.0,2021
6.2,8,495,312.0,2,chevrolet,qatar,87372.0,2021
2.0,4,155,181.0,5,kia,qatar,18360.0,2021
2.4,4,184,185.0,5,kia,qatar,21330.0,2021
2.5,4,170,190.0,5,volkswagen,qatar,24273.0,2021
6.2,8,495,312.0,2,chevrolet,qatar,100487.0,2021
1.5,3,120,184.0,5,ford,qatar,18360.0,2021
2.0,4,200,216.0,5,land-rover,qatar,46224.0,2021
0.0,0,1973,320.0,2,lotus,qatar,2162754.0,2021
2.0,4,300,242.0,5,land-rover,qatar,64962.00000000001,2021
0.0,4,224,236.0,5,mercedes-benz,qatar,79852.23000000001,2021
2.5,4,170,190.0,5,volkswagen,qatar,32130.000000000004,2021
0.0,4,306,250.0,5,mercedes-benz,qatar,79852.23000000001,2021
2.0,4,250,230.0,5,land-rover,qatar,61830.00000000001,2021
2.0,4,169,180.0,4,lexus,qatar,40500.0,2021
2.0,4,169,180.0,4,lexus,qatar,43200.0,2021
1.4,4,95,170.0,5,kia,qatar,12420.0,2021
2.0,4,201,200.0,5,gac,qatar,20789.73,2021
1.4,4,95,170.0,5,kia,qatar,10530.0,2021
2.4,4,200,15.6,2,great-wall,qatar,12933.0,2021
2.4,4,200,15.6,5,great-wall,qatar,15633.000000000002,2021
2.0,4,169,180.0,4,lexus,qatar,48600.0,2021
2.0,4,150,194.0,5,hyundai,qatar,17766.0,2021
0.0,8,620,326.0,2,mclaren,qatar,263650.0,2021
1.6,4,175,205.0,5,hyundai,qatar,20625.0,2021
0.0,8,592,328.0,2,mclaren,qatar,267300.0,2021
2.0,4,225,175.0,7,maxus,qatar,32400.000000000004,2021
4.0,8,800,335.0,2,mclaren,qatar,1350000.0,2021
2.0,4,225,185.0,7,maxus,qatar,21573.0,2021
2.0,4,201,200.0,5,gac,qatar,19169.73,2021
4.0,8,600,250.0,5,audi,qatar,51220.0,2021
4.0,8,655,340.0,4,ferrari,qatar,513000.00000000006,2021
1.5,4,169,180.0,5,mg,qatar,19170.0,2021
3.9,8,710,340.0,2,ferrari,qatar,243000.00000000003,2021
3.9,8,710,340.0,2,ferrari,qatar,270000.0,2021
3.9,8,620,320.0,4,ferrari,qatar,308975.0,2021
4.0,8,755,330.0,2,mclaren,qatar,361854.0,2021
3.0,6,630,325.0,2,maserati,qatar,132960.0,2021
2.0,4,245,210.0,5,volkswagen,qatar,37800.0,2021
2.0,4,245,210.0,5,volkswagen,qatar,48600.0,2021
1.6,4,185,200.0,7,chery,qatar,23490.0,2021
2.0,4,238,175.0,5,geely,qatar,30564.000000000004,2021
2.7,6,603,210.0,5,cadillac,qatar,73629.0,2022
1.5,4,173,215.0,5,mg,qatar,15309.000000000002,2022
1.5,4,173,215.0,5,mg,qatar,17234.175000000003,2022
1.0,3,67,156.0,5,hyundai,qatar,20625.0,2021
6.2,8,495,312.0,2,chevrolet,qatar,73737.0,2021
1.5,4,118,185.0,5,mg,qatar,13014.0,2022
1.2,3,76,170.0,5,mitsubishi,qatar,10503.0,2021
1.6,4,102,180.0,5,renault,qatar,10800.0,2021
1.2,3,77,167.0,5,mitsubishi,qatar,20790.0,2021
1.4,4,84,169.0,5,ford,qatar,9990.0,2021
1.5,4,99,175.0,5,nissan,qatar,12150.0,2021
1.4,4,98,170.0,5,chevrolet,qatar,9369.0,2021
1.2,4,84,171.0,5,hyundai,qatar,20625.0,2021
1.2,4,84,161.0,5,kia,qatar,11610.0,2021
1.6,4,102,180.0,5,renault,qatar,11340.0,2021
1.2,3,77,167.0,5,mitsubishi,qatar,10503.0,2021
1.2,4,84,161.0,5,kia,qatar,9990.0,2021
1.4,4,75,156.0,2,fiat,qatar,13230.0,2021
1.2,4,82,170.0,5,suzuki,qatar,11475.0,2021
1.5,4,103,170.0,7,suzuki,qatar,13365.0,2021
1.4,4,91,170.0,5,suzuki,qatar,12150.0,2021
1.2,4,82,170.0,5,suzuki,qatar,10503.0,2021
1.6,4,115,180.0,5,renault,qatar,14175.000000000002,2021
1.2,4,86,155.0,5,hyundai,qatar,11610.0,2021
1.6,4,102,180.0,5,renault,qatar,11880.0,2021
1.4,4,100,185.0,5,hyundai,qatar,13230.0,2021
1.4,3,100,183.0,5,kia,qatar,12690.0,2021
1.6,4,107,162.0,5,bestune,qatar,13500.0,2021
1.3,4,98,170.0,5,toyota,qatar,13770.0,2021
1.0,3,110,195.0,5,skoda,qatar,14850.000000000002,2021
1.4,4,107,183.0,5,kia,qatar,14850.000000000002,2021
1.6,4,110,197.0,5,seat,qatar,14850.000000000002,2021
1.6,4,122,184.0,5,hyundai,qatar,13500.0,2021
1.5,4,110,175.0,5,ford,qatar,16740.0,2021
1.5,4,103,180.0,7,toyota,qatar,14580.000000000002,2021
2.4,4,136,160.0,5,Foton,qatar,15930.000000000002,2021
1.5,4,119,190.0,5,honda,qatar,28179.975,2021
1.6,4,127,209.0,5,hyundai,qatar,15390.000000000002,2021
2.4,4,200,160.0,5,Foton,qatar,17280.0,2021
1.6,4,123,183.0,5,kia,qatar,16200.000000000002,2021
1.0,3,110,195.0,5,skoda,qatar,12150.0,2021
1.6,4,128,192.0,5,hyundai,qatar,20088.0,2021
1.6,4,110,191.0,5,skoda,qatar,15120.000000000002,2021
1.6,4,122,184.0,5,hyundai,qatar,15660.000000000002,2021
1.5,4,119,190.0,5,honda,qatar,28179.975,2021
2.4,4,128,169.0,3,mitsubishi,qatar,15930.000000000002,2021
2.4,4,140,160.0,2,maxus,qatar,15390.000000000002,2021
1.6,4,115,186.0,5,chevrolet,qatar,44226.0,2021
2.2,4,102,120.0,2,kinglong,qatar,16200.000000000002,2021
1.6,4,110,197.0,5,seat,qatar,15930.000000000002,2021
1.5,4,119,190.0,5,honda,qatar,28179.975,2021
1.6,4,128,192.0,5,hyundai,qatar,16740.0,2021
1.5,4,103,170.0,7,suzuki,qatar,14445.000000000002,2021
1.6,4,115,180.0,5,renault,qatar,15525.000000000002,2021
2.2,4,102,120.0,15,kinglong,qatar,17280.0,2021
1.6,4,110,195.0,5,seat,qatar,15930.000000000002,2021
1.4,4,150,220.0,5,skoda,qatar,16173.000000000002,2021
1.6,4,110,195.0,5,seat,qatar,17415.0,2021
1.6,4,115,180.0,5,suzuki,qatar,16200.000000000002,2021
1.6,4,110,191.0,5,skoda,qatar,16200.000000000002,2021
2.0,4,221,190.0,7,maxus,qatar,21330.0,2021
1.5,4,144,182.0,5,hyundai,qatar,15930.000000000002,2021
1.8,4,140,180.0,5,chevrolet,qatar,44226.0,2021
1.6,4,113,180.0,5,nissan,qatar,28157.49,2021
1.5,4,119,190.0,5,honda,qatar,28179.975,2021
1.0,3,180,190.0,5,nissan,qatar,28157.49,2021
1.6,4,110,185.0,5,seat,qatar,17280.0,2021
1.5,4,120,170.0,5,ford,qatar,17550.0,2021
1.6,4,118,180.0,5,nissan,qatar,16740.0,2021
2.5,4,158,160.0,6,nissan,qatar,21330.0,2021
1.6,4,123,200.0,5,honda,qatar,28179.975,2021
2.4,4,140,160.0,9,maxus,qatar,18630.0,2021
1.4,4,140,190.0,5,fiat,qatar,19610.0,2021
1.6,4,115,180.0,5,renault,qatar,19170.0,2021
1.6,4,125,160.0,5,ssang-yong,qatar,15930.000000000002,2021
2.5,6,168,160.0,5,nissan,qatar,25380.0,2021
1.6,4,121,169.0,5,hyundai,qatar,17415.0,2021
2.0,4,134,170.0,3,toyota,qatar,18630.0,2021
1.6,4,118,180.0,5,nissan,qatar,28157.49,2021
2.0,4,177,180.0,5,baic,qatar,14850.000000000002,2021
1.6,4,113,180.0,5,nissan,qatar,28157.49,2021
2.0,4,140,183.0,5,renault,qatar,18630.0,2021
1.8,4,130,185.0,5,nissan,qatar,28157.49,2021
2.7,4,164,165.0,5,toyota,qatar,21870.0,2021
2.5,4,164,170.0,3,ford,qatar,19170.0,2021
1.4,4,100,182.0,4,fiat,qatar,18630.0,2021
1.4,3,100,182.0,4,fiat,qatar,21330.0,2021
2.7,4,164,170.0,3,toyota,qatar,18900.0,2021
2.4,4,147,165.0,6,toyota,qatar,20250.0,2021
2.0,4,147,165.0,5,ssang-yong,qatar,18900.0,2021
1.6,4,115,180.0,5,suzuki,qatar,18630.0,2021
2.0,4,153,197.0,5,mazda,qatar,26730.0,2021
2.0,4,150,193.0,5,mitsubishi,qatar,17820.0,2021
2.0,4,150,193.0,5,mitsubishi,qatar,19980.0,2021
2.0,4,153,197.0,5,mazda,qatar,21033.0,2021
2.7,4,164,170.0,3,toyota,qatar,18900.0,2021
2.5,4,170,185.0,5,renault,qatar,20520.0,2021
2.0,4,153,208.0,5,subaru,qatar,27420.0,2021
1.5,4,165,220.0,5,chevrolet,qatar,29673.000000000004,2021
1.6,4,121,169.0,5,hyundai,qatar,19818.0,2021
1.6,4,175,200.0,5,hyundai,qatar,21303.0,2021
2.5,4,170,199.0,5,renault,qatar,21600.0,2021
1.5,4,165,220.0,5,chevrolet,qatar,44226.0,2021
1.6,4,110,185.0,5,seat,qatar,19440.0,2021
1.5,4,165,220.0,5,chevrolet,qatar,22788.0,2021
1.6,4,118,180.0,5,nissan,qatar,22410.0,2021
1.6,4,175,200.0,5,hyundai,qatar,21303.0,2021
2.0,4,147,190.0,4,hyundai,qatar,20625.0,2021
2.5,4,190,220.0,5,mazda,qatar,20223.0,2021
2.0,4,153,170.0,5,hyundai,qatar,20358.0,2021
2.5,4,147,170.0,6,nissan,qatar,21330.0,2021
1.5,4,149,180.0,5,chevrolet,qatar,44226.0,2021
2.5,4,136,160.0,15,maxus,qatar,21330.0,2021
1.5,4,169,190.0,5,gac,qatar,24281.149999999998,2021
1.5,4,149,180.0,5,chevrolet,qatar,44226.0,2021
1.4,4,150,210.0,5,seat,qatar,21060.0,2021
1.5,4,169,190.0,5,gac,qatar,26235.0,2021
2.5,4,147,170.0,3,nissan,qatar,22950.0,2021
1.4,3,100,182.0,4,fiat,qatar,20790.0,2021
1.5,4,149,180.0,5,chevrolet,qatar,44226.0,2021
1.6,4,139,184.0,5,hyundai,qatar,23220.0,2021
2.0,4,140,183.0,5,renault,qatar,21060.0,2021
2.0,4,177,180.0,5,baic,qatar,17523.0,2021
2.5,6,164,170.0,5,ford,qatar,26460.0,2021
2.5,4,188,220.0,5,nissan,qatar,25920.0,2021
2.0,4,248,220.0,5,nissan,qatar,32940.0,2021
2.2,4,140,180.0,5,mahindra,qatar,16740.0,2021
2.0,4,248,220.0,5,nissan,qatar,28350.000000000004,2021
2.5,4,164,170.0,5,ford,qatar,29970.000000000004,2021
2.2,5,148,170.0,5,ford,qatar,42313.375,2021
2.2,4,140,180.0,5,mahindra,qatar,15120.000000000002,2021
2.2,4,140,180.0,5,mahindra,qatar,21330.0,2021
2.2,4,118,160.0,5,ford,qatar,30780.000000000004,2021
2.5,4,176,200.0,5,toyota,qatar,21600.0,2021
2.5,4,164,170.0,5,ford,qatar,28350.000000000004,2021
2.5,4,176,200.0,5,toyota,qatar,21600.0,2021
2.5,4,188,220.0,5,nissan,qatar,22950.0,2021
2.5,4,213,190.0,14,nissan,qatar,31050.000000000004,2021
2.4,4,128,167.0,5,mitsubishi,qatar,19980.0,2021
2.0,4,148,190.0,5,mazda,qatar,18873.0,2021
2.5,6,168,155.0,6,nissan,qatar,26865.0,2021
1.4,4,150,220.0,5,skoda,qatar,22680.0,2021
2.5,4,213,190.0,14,nissan,qatar,31860.000000000004,2021
1.6,4,190,225.0,5,renault,qatar,22680.0,2021
2.4,4,128,169.0,6,mitsubishi,qatar,16200.000000000002,2021
2.4,4,170,189.0,7,kia,qatar,22680.0,2021
1.5,4,120,170.0,5,ford,qatar,42313.375,2021
2.5,4,170,199.0,5,renault,qatar,23355.0,2021
2.0,4,134,170.0,3,toyota,qatar,22275.0,2021
2.7,4,148,156.0,15,kinglong,qatar,23760.0,2021
2.4,5,175,182.0,3,hyundai,qatar,20628.0,2021
1.4,4,140,190.0,5,fiat,qatar,22410.0,2021
2.7,4,164,165.0,6,toyota,qatar,25920.0,2021
2.5,4,147,170.0,3,nissan,qatar,23490.0,2021
2.5,4,147,170.0,6,nissan,qatar,30240.000000000004,2021
3.5,4,277,160.0,3,toyota,qatar,25650.0,2021
2.5,6,168,155.0,5,nissan,qatar,28485.000000000004,2021
3.5,6,298,235.0,5,toyota,qatar,32940.0,2021
1.4,4,100,182.0,4,fiat,qatar,23490.0,2021
1.5,4,170,190.0,5,chevrolet,qatar,44226.0,2021
1.5,4,170,190.0,5,chevrolet,qatar,21060.0,2021
2.5,4,136,160.0,3,maxus,qatar,19440.0,2021
2.8,4,174,160.0,3,toyota,qatar,27540.0,2021
2.7,4,164,165.0,6,toyota,qatar,23220.0,2021
2.5,4,136,167.0,5,mitsubishi,qatar,17550.0,2021
2.5,4,204,195.0,5,toyota,qatar,23220.0,2021
2.5,4,168,155.0,5,nissan,qatar,26865.0,2021
2.4,4,170,189.0,7,kia,qatar,24570.0,2021
2.4,5,184,200.0,5,honda,qatar,28179.975,2021
2.5,4,168,180.0,5,ford,qatar,24300.0,2021
2.0,4,198,200.0,4,gac,qatar,18899.73,2021
3.5,6,184,180.0,5,mitsubishi,qatar,25650.0,2021
2.0,4,148,190.0,5,mazda,qatar,24570.0,2021
2.4,5,184,200.0,5,honda,qatar,24299.730000000003,2021
2.2,4,140,180.0,5,mahindra,qatar,24030.0,2021
2.4,4,170,189.0,7,kia,qatar,24570.0,2021
2.0,4,147,165.0,5,ssang-yong,qatar,24030.0,2021
2.4,5,184,200.0,5,honda,qatar,28179.975,2021
2.0,4,153,170.0,5,hyundai,qatar,29430.000000000004,2021
1.6,4,165,205.0,5,peugeot,qatar,24273.0,2021
1.4,4,122,203.0,4,audi,qatar,24300.0,2021
2.0,4,150,194.0,5,subaru,qatar,27540.0,2021
3.3,6,290,200.0,7,kia,qatar,25650.0,2021
2.4,4,147,170.0,5,toyota,qatar,24840.0,2021
1.4,4,122,212.0,5,audi,qatar,24840.0,2021
2.5,4,188,210.0,5,mazda,qatar,23193.0,2021
2.0,4,252,200.0,5,gmc,qatar,42363.135,2021
2.5,4,170,199.0,5,renault,qatar,26190.0,2021
1.6,4,200,225.0,4,hyundai,qatar,23490.0,2021
1.6,4,180,219.0,7,peugeot,qatar,25623.0,2021
1.0,3,116,211.0,5,audi,qatar,25434.0,2021
2.7,4,148,156.0,14,kinglong,qatar,25920.0,2021
1.5,4,170,200.0,5,gmc,qatar,24084.0,2021
2.0,4,252,200.0,5,gmc,qatar,36045.0,2021
1.8,4,121,170.0,5,toyota,qatar,24705.0,2021
3.3,6,290,200.0,7,kia,qatar,25650.0,2021
1.0,3,116,211.0,5,audi,qatar,26730.0,2021
3.5,6,189,180.0,7,mitsubishi,qatar,25650.0,2021
1.4,4,122,212.0,5,audi,qatar,26730.0,2021
2.7,4,164,170.0,5,toyota,qatar,26460.0,2021
3.0,4,190,170.0,5,isuzu,qatar,32400.000000000004,2021
3.8,6,241,180.0,5,mitsubishi,qatar,28350.000000000004,2021
2.5,4,176,200.0,5,toyota,qatar,25920.0,2021
3.5,6,189,180.0,7,mitsubishi,qatar,29700.000000000004,2021
1.0,3,116,211.0,5,audi,qatar,26730.0,2021
3.0,4,190,170.0,5,isuzu,qatar,18225.0,2021
2.7,4,164,170.0,7,toyota,qatar,26730.0,2021
3.0,4,190,170.0,5,isuzu,qatar,26325.0,2021
1.6,4,190,225.0,5,renault,qatar,27810.000000000004,2021
2.5,6,168,160.0,5,nissan,qatar,23490.0,2021
2.0,4,200,220.0,4,subaru,qatar,28890.000000000004,2021
1.4,4,122,203.0,4,audi,qatar,27810.000000000004,2021
2.4,4,175,182.0,12,hyundai,qatar,22113.0,2021
1.6,4,163,188.0,5,peugeot,qatar,22923.0,2021
1.4,4,125,206.0,5,audi,qatar,28080.000000000004,2021
2.4,4,175,182.0,12,hyundai,qatar,26730.0,2021
1.0,3,116,190.0,5,audi,qatar,28242.000000000004,2021
2.5,6,168,160.0,5,nissan,qatar,27405.0,2021
2.5,4,136,150.0,18,maxus,qatar,27810.000000000004,2021
2.5,6,168,160.0,5,nissan,qatar,26325.0,2021
2.5,4,188,210.0,5,mazda,qatar,32670.000000000004,2021
3.3,6,284,235.0,5,kia,qatar,28350.000000000004,2021
1.8,4,121,170.0,5,toyota,qatar,26865.0,2021
3.0,6,215,182.0,7,mitsubishi,qatar,32400.000000000004,2021
3.0,6,215,182.0,7,mitsubishi,qatar,27000.0,2021
